manufacturer,model,year,mileage,engine,transmission,drivetrain,fuel_type,mpg,exterior_color,interior_color,accidents_or_damage,one_owner,personal_use_only,seller_name,seller_rating,driver_rating,driver_reviews_num,price_drop,price
BMW,650 Gran Coupe i,2015,84776,4.4L V8 32V GDI DOHC Twin Turbo,8-Speed Automatic,Rear-wheel Drive,Gasoline,17-25,Blue,Black,0,0,1,Maple Leaf Motors,,4.8,7,1000,31999
BMW,650 Gran Coupe i xDrive,2014,84262,4.4L V8 32V GDI DOHC Twin Turbo,8-Speed Automatic,All-wheel Drive,Gasoline,16-24,Black,Black,0,0,0,AX Auto Inc.,3.9,4.9,8,,25730
BMW,650 Gran Coupe i,2015,69152,4.4L V8 32V GDI DOHC Twin Turbo,8-Speed Automatic,Rear-wheel Drive,Gasoline,17-25,Space Gray Metallic,Vermillion Red,1,0,1,CAR LUX,2.7,4.8,7,,27999
BMW,650 Gran Coupe i,2015,71947,4.4L V8 32V GDI DOHC Twin Turbo,8-Speed Automatic,Rear-wheel Drive,Gasoline,17-25,Alpine White,Cinnamon Brown,0,1,1,Land Rover Tampa,4.5,4.8,7,205,29795
BMW,650 Gran Coupe i,2017,74191,4.4L V8 32V GDI DOHC Twin Turbo,8-Speed Automatic,Rear-wheel Drive,Gasoline,17-24,Alpine White,Brown,1,0,0,Auto Park Imports,,4.1,1,,37950
BMW,650 Gran Coupe i xDrive,2016,77136,4.4L V8 32V GDI DOHC Twin Turbo,8-Speed Automatic,All-wheel Drive,Gasoline,15-24,Black Sapphire Metallic,Cognac / Black,0,0,0,Balise Honda of North Attleboro,4,5,1,385,31603
BMW,650 Gran Coupe i,2016,64869,4.4L V8 32V GDI DOHC Twin Turbo,8-Speed Automatic,Rear-wheel Drive,Gasoline,17-25,Bronze Metallic,Cognac / Black,1,0,1,Evolution Cars,2.6,5,1,100,28688
BMW,650 Gran Coupe Gran Coupe,2017,35966,4.4L V8 32V GDI DOHC Twin Turbo,8-Speed Automatic,All-wheel Drive,Gasoline,15-24,Blue,Beige,0,0,1,Car Connection Inc.,3.2,4.1,1,500,61000
BMW,650 Gran Coupe i xDrive,2015,92536,4.4L V8 32V GDI DOHC Twin Turbo,8-Speed Automatic,All-wheel Drive,Gasoline,16-24,Black,Black,0,0,1,Premier Automotive,4.2,4.8,7,1000,27995
BMW,650 Gran Coupe i xDrive,2013,76102,4.4L V8 32V GDI DOHC Twin Turbo,8-Speed Automatic,All-wheel Drive,Gasoline,16-24,Blue,,0,0,0,CarVision Mitsubishi,4.8,4.3,10,500,22998
BMW,650 Gran Coupe i,2015,93357,4.4L V8 32V GDI DOHC Twin Turbo,8-Speed Automatic,Rear-wheel Drive,Gasoline,17-25,Gray,Black,0,0,0,Moda Cars,,4.8,7,,27999
BMW,650 Gran Coupe i xDrive,2014,64762,4.4L V8 32V GDI DOHC Twin Turbo,8-Speed Automatic,All-wheel Drive,Gasoline,16-24,Deep Sea Blue Metallic,Black,1,0,1,B & J Car Company,,4.9,8,,28488
BMW,650 Gran Coupe i,2015,62603,4.4L V8 32V GDI DOHC Twin Turbo,8-Speed Automatic,Rear-wheel Drive,Gasoline,17-25,Deep Sea Blue Metallic,Black,0,0,1,Hi Line Motors,,4.8,7,,30998
BMW,650 Gran Coupe i xDrive,2018,21597,4.4L V8 32V GDI DOHC Twin Turbo,8-Speed Automatic,All-wheel Drive,Gasoline,16-25,Black Sapphire Metallic,Black,1,1,0,Northeast Kia,4.6,4.8,3,923,46995
BMW,650 Gran Coupe i,2015,105091,4.4L V8 32V GDI DOHC Twin Turbo,8-Speed Automatic,Rear-wheel Drive,Gasoline,17-25,White,Black,0,0,1,Adam Auto Group,,4.8,7,100,26995
BMW,650 Gran Coupe i,2016,64929,4.4L V8 32V GDI DOHC Twin Turbo,8-Speed Automatic,RWD,Gasoline,17-25,Black Sapphire Metallic,Vermillion Red,0,0,1,CAR LUX,2.7,5,1,,28999
BMW,650 Gran Coupe i xDrive,2019,34990,4.4L V8 32V GDI DOHC Twin Turbo,8-Speed Automatic,All-wheel Drive,Gasoline,17-25,Alpine White,Black,0,1,1,BMW VW of Topeka,4.4,,0,,54295
BMW,650 Gran Coupe i xDrive,2015,85180,4.4L V8 32V GDI DOHC Twin Turbo,8-Speed Automatic,All-wheel Drive,Gasoline,16-24,Black,Black,1,0,1,Olympic Auto Sales,4.5,4.8,7,350,26700
BMW,650 Gran Coupe i xDrive,2015,45000,4.4L V8 32V GDI DOHC Twin Turbo,8-Speed Automatic,All-wheel Drive,Gasoline,16-24,White,Brown,1,1,0,LW Automotive,4.1,4.8,7,400,34900
BMW,650 Gran Coupe i xDrive,2013,97856,4.4L V8 32V GDI DOHC Twin Turbo,8-Speed Automatic,All-wheel Drive,Gasoline,16-24,Black Sapphire Metallic,Cinnamon Brown,1,0,1,Chippewa Valley Mazda,4.6,4.3,10,502,20997
BMW,650 Gran Coupe i xDrive,2018,36856,4.4L,Automatic 8-Speed,All-wheel Drive,Gasoline,16-25,Red,Black,1,1,1,Boca Drive Inc.,,4.8,3,1000,28800
BMW,650 Gran Coupe i,2014,106789,4.4L V8 32V GDI DOHC Twin Turbo,8-Speed Automatic,Rear-wheel Drive,Gasoline,17-25,White,Vermillion Red,0,0,1,DDM Cars,,4.9,8,,24995
BMW,650 650i Gran Coupe,2013,107586,"4.4L V-8 gasoline direct injection, DOHC, variable valve control",Automatic,Rear-wheel Drive,Gasoline,17-25,Black - Ruby Black Metallic,,0,0,1,Car Search USA,,4.7,15,900,18585
BMW,650 Gran Coupe Gran Coupe,2019,33829,4.4L V8 32V GDI DOHC Twin Turbo,8-Speed Automatic,All-wheel Drive,Gasoline,17-25,Space Gray Metallic,Black,1,1,0,Easterns Automotive Group of Alexandria- Curbside and Home Delivery Available,4.9,,0,,59790
BMW,650 Gran Coupe i,2014,40774,4.4L V8 32V GDI DOHC Twin Turbo,8-Speed Automatic,Rear-wheel Drive,Gasoline,17-25,Mojave,Amaro Brown,0,0,1,CardinaleWay Mazda Corona,4.2,4.9,8,,29988
BMW,650 Gran Coupe i xDrive,2016,60484,4.4L V8 32V GDI DOHC Twin Turbo,8-Speed Automatic,All-wheel Drive,Gasoline,15-24,Black,,1,0,0,Prestige Auto Mart of Westport,4.6,5,1,1095,36988
BMW,650 Gran Coupe i xDrive,2013,31479,4.4L V8 32V GDI DOHC Twin Turbo,8-Speed Automatic,All-wheel Drive,Gasoline,16-24,Blue,Tan,0,1,0,Monicatti Auto Sales,,4.3,10,975,31970
BMW,650 Gran Coupe i xDrive,2013,59894,4.4L V8 32V GDI DOHC Twin Turbo,8-Speed Automatic,All-wheel Drive,Gasoline,16-24,White,Vermillion Red,1,0,1,Auto Buying Service,3.4,4.3,10,1000,33995
BMW,650 Gran Coupe i,2019,34987,4.4L V8 32V GDI DOHC Twin Turbo,8-Speed Automatic,Rear-wheel Drive,Gasoline,18-26,Alpine White,Black,1,0,1,Texas Auto South,2.7,,0,,47995
BMW,650 Gran Coupe i xDrive,2019,63970,4.4L V8 32V GDI DOHC Twin Turbo,8-Speed Automatic,All-wheel Drive,Gasoline,17-25,Alpine White,Black,0,0,0,Century Automotive,2.1,,0,2299,37998
BMW,650 Gran Coupe i xDrive,2015,54763,4.4L V8 32V GDI DOHC Twin Turbo,8-Speed Automatic,All-wheel Drive,Gasoline,16-24,Alpine White,,0,0,1,Titan Auto Sales,4.5,4.8,7,,32987
BMW,650 Gran Coupe i,2015,57433,4.4L V8 32V GDI DOHC Twin Turbo,8-Speed Automatic,Rear-wheel Drive,Gasoline,17-25,Jet Black,Black,0,0,1,Automaxx of the Carolinas,4.1,4.8,7,622,29500
BMW,650 Gran Coupe i xDrive,2017,62603,4.4L V8 32V GDI DOHC Twin Turbo,8-Speed Automatic,All-wheel Drive,Gasoline,15-24,Black,Black,1,0,1,Great Neck Car Buyers & Sellers Inc.,4.3,4.1,1,,32195
BMW,650 Gran Coupe i xDrive,2018,38971,4.4L V8 32V GDI DOHC Twin Turbo,8-Speed Automatic,All-wheel Drive,Gasoline,16-25,Blue,Blue,0,0,0,Chase Autoplex,,4.8,3,,39999
BMW,650 Gran Coupe Gran Coupe,2015,60987,4.4L V8 32V GDI DOHC Twin Turbo,8-Speed Automatic,All-wheel Drive,Gasoline,16-24,Blue,Pearl White,1,0,1,112 Auto Plaza,4.1,4.8,7,,37995
BMW,650 Gran Coupe i xDrive,2013,74009,4.4L V8 32V GDI DOHC Twin Turbo,8-Speed Automatic,All-wheel Drive,Gasoline,16-24,Black Sapphire Metallic,Black,0,0,1,Basil Toyota,4.5,4.3,10,3117,26354
BMW,650 Gran Coupe i,2018,18434,4.4L V8 32V GDI DOHC Twin Turbo,8-Speed Automatic,Rear-wheel Drive,Gasoline,17-25,Black Sapphire Metallic,Black,0,0,0,Brustolon Buick GMC,3.6,4.8,3,1220,48754
BMW,650 Gran Coupe i xDrive,2013,73538,4.4L V8 32V GDI DOHC Twin Turbo,8-Speed Automatic,All-wheel Drive,Gasoline,16-24,Black,,1,0,1,Awesome Autos & Trucks,,4.3,10,1000,19500
BMW,650 Gran Coupe i xDrive,2018,32296,4.4L V8 32V GDI DOHC Twin Turbo,8-Speed Automatic,All-wheel Drive,Gasoline,16-25,Carbon Black Metallic,Cognac,0,0,0,Shea Buick GMC,3.9,4.8,3,,45500
BMW,650 Gran Coupe i xDrive,2017,59153,445.0HP 4.4L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,All-wheel Drive,Gasoline,,Black,Black,,,,,,4.1,1,,40999
BMW,650 Gran Coupe i,2015,121125,4.4L V8 32V GDI DOHC Twin Turbo,8-Speed Automatic,Rear-wheel Drive,Gasoline,17-25,Alpine White,Black,1,0,0,Alfa Romeo & Maserati of Raleigh,4.9,4.8,7,1542,22997
BMW,650 Gran Coupe i xDrive,2014,48182,4.4L V8 32V GDI DOHC Twin Turbo,8-Speed Automatic,All-wheel Drive,Gasoline,16-24,Space Gray Metallic,Black,0,0,1,VanDevere Chevrolet,3.8,4.9,8,469,28229
BMW,650 Gran Coupe i xDrive,2016,37542,4.4L,"Auto, 8-Spd Manual Spt",All-wheel Drive,Gasoline,15-24,Black,Brown,0,0,1,Bumble Auto - Ellicott City,,5,1,395,37500
BMW,650 Gran Coupe i xDrive,2015,60385,4.4L V8 32V GDI DOHC Twin Turbo,8-Speed Automatic,All-wheel Drive,Gasoline,16-24,Dark Graphite Metallic,Black,0,0,0,Double R Cars,4.9,4.8,7,,32995
BMW,650 Gran Coupe i xDrive,2018,32088,4.4L V8 32V GDI DOHC Twin Turbo,8-Speed Automatic,All-wheel Drive,Gasoline,16-25,Black,Vermillion Red,0,0,0,J&A Auto Sales,,4.8,3,1000,44995
BMW,650 Gran Coupe Gran Coupe,2018,34658,4.4L V8 32V GDI DOHC Twin Turbo,8-Speed Automatic,All-wheel Drive,Gasoline,16-25,Black Sapphire Metallic,Cognac,0,0,1,Bergstrom Luxury on Victory Lane,4.2,4.8,3,316,57443
BMW,650 Gran Coupe i,2019,26709,4.4L V8 32V GDI DOHC Twin Turbo,8-Speed Automatic,Rear-wheel Drive,Gasoline,18-26,Black Sapphire Metallic,Ivory White,0,1,1,BMW of Monterey,4.8,,0,198,50792
BMW,650 Gran Coupe i xDrive,2016,69536,4.4L V8 32V GDI DOHC Twin Turbo,8-Speed Automatic,All-wheel Drive,Gasoline,15-24,Blue,Black,0,0,1,Parkway Auto,2.5,5,1,,31995
BMW,650 Gran Coupe i xDrive,2015,89345,4.4L V8 32V GDI DOHC Twin Turbo,8-Speed Automatic,All-wheel Drive,Gasoline,16-24,Black Sapphire Metallic,Black,0,0,1,Uniworld Auto Sales,4,4.8,7,600,24900
BMW,650 Gran Coupe i xDrive,2017,40063,4.4L V8 32V GDI DOHC Twin Turbo,8-Speed Automatic,All-wheel Drive,Gasoline,15-24,Alpine White,Black,0,0,0,Schrier Automotive Inc,5,4.1,1,464,44774
BMW,650 Gran Coupe i xDrive,2016,41815,4.4L V8 32V GDI DOHC Twin Turbo,8-Speed Automatic,All-wheel Drive,Gasoline,15-24,Black Sapphire Metallic,Black,0,1,1,Sundance Chevrolet,4.8,5,1,2600,37900
BMW,650 Gran Coupe i,2017,81367,4.4L V8 32V GDI DOHC Twin Turbo,8-Speed Automatic,Rear-wheel Drive,Gasoline,17-24,Space Gray Metallic,Black,0,0,1,California Car Company,,4.1,1,1000,29995
BMW,650 Gran Coupe i,2019,64800,4.4L V8 32V GDI DOHC Twin Turbo,8-Speed Automatic,Rear-wheel Drive,Gasoline,18-26,Black Sapphire Metallic,Black,1,0,1,The Taverna Collection,3.3,,0,,41999
BMW,650 Gran Coupe i xDrive,2018,42608,4.4L V8 32V GDI DOHC Twin Turbo,8-Speed Automatic,All-wheel Drive,Gasoline,16-25,Tanzanite Blue,,0,1,0,Quality Auto Center,4.3,4.8,3,2000,44998
BMW,650 Gran Coupe i,2016,77429,4.4L V8 32V GDI DOHC Twin Turbo,8-Speed Automatic,Rear-wheel Drive,Gasoline,17-25,Mediterranean Blue Metallic,Cognac,0,0,0,European Motors,3.9,5,1,,29950
BMW,650 Gran Coupe i,2015,82860,4.4L V8 32V GDI DOHC Twin Turbo,8-Speed Automatic,Rear-wheel Drive,Gasoline,17-25,Alpine White,Black,1,0,1,San Diego Chrysler Dodge Jeep RAM,4.1,4.8,7,429,27243
BMW,650 Gran Coupe i,2016,39450,4.4L V8 32V GDI DOHC Twin Turbo,8-Speed Automatic,Rear-wheel Drive,Gasoline,17-25,Blue Metallic,Ivory White,0,0,0,Bob Bell Ford Hyundai,3.1,5,1,585,37415
BMW,650 xDrive,2016,67424,"4.4L V-8 gasoline direct injection, DOHC, variable valve control",Automatic,All-wheel Drive,Gasoline,15-24,Cashmere Silver Metallic,Black,1,0,0,AmeriCarna Auto Sales,,4.7,2,2000,24995
BMW,650 Gran Coupe i xDrive,2013,65970,4.4L V8 32V GDI DOHC Twin Turbo,8-Speed Automatic,All-wheel Drive,Gasoline,16-24,Titanium Silver Metallic,Black,0,0,1,INFINITI of Lynnwood,4.5,4.3,10,,29999
BMW,650 Gran Coupe i,2018,16550,4.4L V8 32V GDI DOHC Twin Turbo,8-Speed Automatic,Rear-wheel Drive,Gasoline,17-25,Sonic Speed Blue Metallic,Cognac,1,1,0,California Car Company,,4.8,3,1000,47995
BMW,650 Gran Coupe i xDrive,2014,92730,4.4L V8 32V GDI DOHC Twin Turbo,8-Speed Automatic,All-wheel Drive,Gasoline,16-24,Carbon Black Metallic,Black,1,0,0,Golf Mill Ford,4.8,4.9,8,947,24994
BMW,650 Gran Coupe i xDrive,2014,101646,4.4L V8 32V GDI DOHC Twin Turbo,8-Speed Automatic,All-wheel Drive,Gasoline,16-24,Space Gray Metallic,Black,0,0,1,Haldeman Ford Lincoln,3.1,4.9,8,600,20900
BMW,650 Gran Coupe i,2014,67985,4.4L V8 32V GDI DOHC Twin Turbo,8-Speed Automatic,Rear-wheel Drive,Gasoline,17-25,Black,White,1,0,0,AutoLenders Egg Harbor Township,4.1,4.9,8,436,27722
BMW,650 Gran Coupe i,2013,90469,4.4L V8 32V GDI DOHC Twin Turbo,8-Speed Automatic,Rear-wheel Drive,Gasoline,17-25,Brown,,0,0,1,Auto Express,4.4,4.3,10,,27999
BMW,650 Gran Coupe i,2013,59971,4.4L V8 32V GDI DOHC Twin Turbo,8-Speed Automatic,Rear-wheel Drive,Gasoline,17-25,Light Gray,Black,0,0,1,Atlanta Best Used Cars,4.2,4.3,10,500,21500
BMW,650 Gran Coupe i xDrive,2015,62842,4.4L V8 32V GDI DOHC Twin Turbo,8-Speed Automatic,All-wheel Drive,Gasoline,16-24,Orion Silver Metallic,Brown,0,0,1,AutoLenders Exton,3.7,4.8,7,500,29323
BMW,650 Gran Coupe i,2019,46036,4.4L V8 32V GDI DOHC Twin Turbo,8-Speed Automatic,Rear-wheel Drive,Gasoline,18-26,Glacier Silver Metallic,Black,0,1,1,BMW Of San Luis Obispo,4.7,,0,497,46905
BMW,650 Gran Coupe i xDrive,2013,86441,4.4L V8 32V GDI DOHC Twin Turbo,8-Speed Automatic,All-wheel Drive,Gasoline,16-24,Titanium Silver Metallic,Black,1,0,1,Exotic Motors,2.7,4.3,10,1000,24900
BMW,650 Gran Coupe i xDrive,2015,42481,4.4L V8 32V GDI DOHC Twin Turbo,8-Speed Automatic,AWD,Gasoline,16-24,Space Gray Metallic,Platinum,1,0,0,Suburban Ford of Waterford,3.8,4.8,7,,31850
BMW,650 Gran Coupe i,2015,119833,4.4L V8 32V GDI DOHC Twin Turbo,8-Speed Automatic,Rear-wheel Drive,Gasoline,17-25,White,Brown,1,0,0,North Hills Motors,,4.8,7,1000,22999
BMW,650 Gran Coupe i,2013,85133,4.4L V8 32V GDI DOHC Twin Turbo,8-Speed Automatic,Rear-wheel Drive,Gasoline,17-25,Black Sapphire Metallic,,0,0,1,"Golden Auto Group, Inc",1.9,4.3,10,3000,19999
BMW,650 Gran Coupe i xDrive,2013,75911,4.4L V8 32V GDI DOHC Twin Turbo,8-Speed Automatic,All-wheel Drive,Gasoline,16-24,,,0,0,1,Blizzard Motors,,4.3,10,,28995
BMW,650 Gran Coupe Gran Coupe,2017,46636,4.4L V8 32V GDI DOHC Twin Turbo,8-Speed Automatic,All-wheel Drive,Gasoline,15-24,Jet Black,,1,1,1,Antwerpen Toyota,4.7,4.1,1,2746,45789
BMW,650 Gran Coupe i,2017,75755,4.4L V8 32V GDI DOHC Twin Turbo,8-Speed Automatic,Rear-wheel Drive,Gasoline,17-24,Red,Brown,0,0,0,R&T Expo,3.1,4.1,1,,33995
BMW,650 Gran Coupe i xDrive,2014,107944,4.4L V8 32V GDI DOHC Twin Turbo,8-Speed Automatic,All-wheel Drive,Gasoline,16-24,Black,Black,0,0,0,Speedy Automotive,4.1,4.9,8,1589,21595
BMW,650 Gran Coupe 650i,2019,30366,"4.4L V-8 gasoline direct injection, DOHC, variable valve control",Automatic,Rear-wheel Drive,Gasoline,18-26,Mineral White Metallic,Black,1,1,1,Super Car Guys,3.2,,0,,53000
BMW,650 Gran Coupe i,2015,73224,4.4L V8 32V GDI DOHC Twin Turbo,8-Speed Automatic,Rear-wheel Drive,Gasoline,17-25,Carbon Black Metallic,Ivory White,1,0,1,Ken Garff Hyundai Southtowne,3.6,4.8,7,401,27594
BMW,650 Gran Coupe i xDrive,2016,76104,4.4L V8 32V GDI DOHC Twin Turbo,8-Speed Automatic,All-wheel Drive,Gasoline,15-24,Black Sapphire Metallic,Black,1,0,0,Indy Auto Man,4,5,1,895,30000
BMW,650 Gran Coupe i xDrive,2014,74323,4.4L V8 32V GDI DOHC Twin Turbo,8-Speed Automatic,All-wheel Drive,Gasoline,16-24,Alpine White,Black,0,0,1,Koppy Motors of Forest Lake,3.8,4.9,8,108,29965
BMW,650 Gran Coupe i xDrive,2013,75311,4.4L V8 32V GDI DOHC Twin Turbo,8-Speed Automatic,All-wheel Drive,Gasoline,16-24,Gray,Black,1,0,1,Jamaica 26 Motors,2.8,4.3,10,100,21200
BMW,650 Gran Coupe i,2019,15771,4.4L V8 32V GDI DOHC Twin Turbo,8-Speed Automatic,Rear-wheel Drive,Gasoline,18-26,Black Sapphire Metallic,Black,0,0,1,ALM Gwinnett,3.6,,0,2000,54990
BMW,650 Gran Coupe i,2013,93631,4.4L V8 32V GDI DOHC Twin Turbo,8-Speed Automatic,Rear-wheel Drive,Gasoline,17-25,Mojave,Cinnamon Brown,0,0,0,Seminole Toyota,4.2,4.3,10,996,19995
BMW,650 Gran Coupe i xDrive,2019,51855,4.4L V8 32V GDI DOHC Twin Turbo,8-Speed Automatic,All-wheel Drive,Gasoline,17-25,Glacier Silver Metallic,Cognac,0,1,1,ALM Marietta,4.4,,0,100,49990
BMW,328 Gran Turismo i xDrive,2014,142268,2.0L I4 16V GDI DOHC Turbo,8-Speed Automatic,All-wheel Drive,Gasoline,22-33,Black Sapphire Metallic,Red,0,0,1,Curbside Motors,4.3,5,12,,14987
BMW,328 Gran Turismo i xDrive,2014,113600,2.0L I4 16V GDI DOHC Turbo,8-Speed Automatic,All-wheel Drive,Gasoline,22-33,,,1,0,0,High Quality Imports,,5,12,,13995
BMW,328 Gran Turismo i xDrive,2014,93535,2.0L I4 16V GDI DOHC Turbo,8-Speed Automatic,All-wheel Drive,Gasoline,22-33,Off White,Red,0,,1,Highline Motor Car Inc.,,5,12,998,19997
BMW,328 Gran Turismo i xDrive,2015,97166,2.0L I4 16V GDI DOHC Turbo,8-Speed Automatic,All-wheel Drive,Gasoline,22-33,Glacier Silver Metallic,Venetian Beige,0,0,1,AutoSavvy Post Falls,4.2,4.8,13,1000,15000
BMW,328 Gran Turismo i xDrive,2015,64288,2.0L I4 16V GDI DOHC Turbo,8-Speed Automatic,All-wheel Drive,Gasoline,22-33,Red,Black,1,0,1,CarMax King of Prussia - Offering Express Pickup and Home Delivery,,4.8,13,,22998
BMW,328 Gran Turismo i xDrive SULEV,2016,39478,2.0L I4 16V GDI DOHC Turbo,8-Speed Automatic,All-wheel Drive,Gasoline,22-34,Glacier Silver Metallic,Black,0,0,0,Ron Tonkin Kia,4.6,4.9,9,274,20986
BMW,328 Gran Turismo i xDrive,2015,103669,2.0L I4 16V GDI DOHC Turbo,8-Speed Automatic,All-wheel Drive,Gasoline,,Gray,Black,1,0,1,Inter Auto,2.6,4.8,13,200,13999
BMW,328 Gran Turismo i xDrive SULEV,2016,66288,2.0L I4 16V GDI DOHC Turbo,8-Speed Automatic,All-wheel Drive,Gasoline,22-34,Alpine White,Black,0,0,0,Quality Auto Center of Springfield,4.7,4.9,9,825,18655
BMW,328 Gran Turismo i xDrive SULEV,2016,69645,2.0L I4 16V GDI DOHC Turbo,8-Speed Automatic,All-wheel Drive,Gasoline,22-34,Black,Tan,0,0,1,DriveTime of West Houston,,4.9,9,,23295
BMW,328 Gran Turismo i xDrive,2015,68900,2.0L I4 16V GDI DOHC Turbo,8-Speed Automatic,All-wheel Drive,Gasoline,,Blue,Beige,0,0,0,Payless Auto Sales Lakewood,,4.8,13,2000,19999
BMW,328 Gran Turismo i xDrive,2014,100794,2.0L I4 16V GDI DOHC Turbo,8-Speed Automatic,All-wheel Drive,Gasoline,22-33,Brown Metallic,Venetian Beige,0,1,1,Foreign Auto Connect,4.6,5,12,,15000
BMW,328 Gran Turismo i xDrive,2015,62611,2.0L I4 16V GDI DOHC Turbo,8-Speed Automatic,AWD,Gasoline,22-33,Red,Tan,,,,CarMax Phoenix-Gilbert - Offering Express Pickup and Home Delivery,,4.8,13,,21998
BMW,328 Gran Turismo i xDrive,2015,180115,2.0L I4 16V GDI DOHC Turbo,8-Speed Automatic,All-wheel Drive,Gasoline,,Gray,Black,1,0,1,G Motors,4.7,4.8,13,,10999
BMW,328 Gran Turismo xDrive,2014,49498,"2L I-4 gasoline direct injection, DOHC, variable valve control,",Automatic,All-wheel Drive,Gasoline,22-33,Gray,Black,0,0,1,CarChoice.com,,5,12,,19900
BMW,328 Gran Turismo i xDrive,2015,97049,2.0L,8 speed sport automatic w/paddles,All-wheel Drive,Gasoline,22-33,Mineral Gray Metallic,Black,1,0,0,CARLAX,3.7,4.8,13,,13995
BMW,328 Gran Turismo i xDrive,2015,66068,2.0L I4 16V GDI DOHC Turbo,8-Speed Automatic,All-wheel Drive,Gasoline,22-33,Melbourne Red Metallic,Black / Red,0,0,0,Holiday Budget Center,4.9,4.8,13,,21995
BMW,328 Gran Turismo i xDrive,2014,104000,2.0L I4 16V GDI DOHC Turbo,8-Speed Automatic,All-wheel Drive,Gasoline,22-33,Gray,,1,0,0,Duluth Auto Exchange,,5,12,,15995
BMW,328 Gran Turismo i xDrive,2014,85472,2.0L I4 16V GDI DOHC Turbo,8-Speed Automatic,All-wheel Drive,Gasoline,22-33,Imperial Blue Metallic,Venetian Beige,0,0,1,Blasius North,5,5,12,115,16744
BMW,328 Gran Turismo i xDrive SULEV,2016,76458,2.0L I4 16V GDI DOHC Turbo,8-Speed Automatic,All-wheel Drive,Gasoline,22-34,Black Sapphire Metallic,Black,1,0,1,HGreg Nissan Kendall,4.7,4.9,9,500,15998
BMW,328 Gran Turismo i xDrive,2015,80639,2.0L I4 16V GDI DOHC Turbo,8-Speed Automatic,All-wheel Drive,Gasoline,22-33,Glacier Silver Metallic,Black,,,,Phillips Toyota,4.7,4.8,13,500,19495
BMW,328 Gran Turismo i xDrive SULEV,2016,42636,2.0L I4 16V GDI DOHC Turbo,8-Speed Automatic,All-wheel Drive,Gasoline,22-34,Melbourne Red Metallic,Coral Red / Black,0,0,1,VIP Auto House,,4.9,9,500,24419
BMW,328 Gran Turismo i xDrive SULEV,2016,73395,2.0L I4 16V GDI DOHC Turbo,8-Speed Automatic,All-wheel Drive,Gasoline,22-34,Estoril Blue Metallic,Saddle Brown,0,0,1,Cobb Luxury Cars,2.9,4.9,9,,19139
BMW,328 Gran Turismo i xDrive,2015,91351,2.0L I4 16V GDI DOHC Turbo,8-Speed Automatic,All-wheel Drive,Gasoline,22-33,Silver Metallic,Black,0,0,1,LF Autos,4.8,4.8,13,,13990
BMW,328 Gran Turismo i xDrive,2014,99322,2.0L I4 16V GDI DOHC Turbo,8-Speed Automatic,All-wheel Drive,Gasoline,22-33,White,Black,1,0,1,Auto Trader Wholesale,2.9,5,12,,15495
BMW,328 Gran Turismo i xDrive,2015,63104,2.0L I4 16V GDI DOHC Turbo,8-Speed Automatic,All-wheel Drive,Gasoline,,Gray,Black,0,0,1,CTS Auto,,4.8,13,,20299
BMW,328 Gran Turismo i xDrive SULEV,2016,89022,2.0L I4 16V GDI DOHC Turbo,8-Speed Automatic,All-wheel Drive,Gasoline,22-34,Red,Black,0,0,0,MK Autos,,4.9,9,,19950
BMW,328 Gran Turismo i xDrive,2015,97234,2.0L I4 16V GDI DOHC Turbo,8-Speed Automatic,All-wheel Drive,Gasoline,22-33,Red,,0,0,0,Car Nation LLC,,4.8,13,,15499
BMW,328 Gran Turismo i xDrive SULEV,2016,82330,2.0L I4 16V GDI DOHC Turbo,8-Speed Automatic,All-wheel Drive,Gasoline,22-34,Kalahari Beige Metallic,Black,0,0,0,Ourisman Chrysler Dodge Jeep Ram of Woodbridge,,4.9,9,1895,16800
BMW,328 Gran Turismo i xDrive,2015,91320,2.0L I4 16V GDI DOHC Turbo,8-Speed Automatic,All-wheel Drive,Gasoline,22-33,Black,Black,0,0,1,Sports Cars International,4.6,4.8,13,1000,17999
BMW,328 Gran Turismo i xDrive,2014,83235,2.0L I4 16V GDI DOHC Turbo,8-Speed Automatic,All-wheel Drive,Gasoline,22-33,White,Black,0,1,1,CarMax Oklahoma City - Offering Express Pickup and Home Delivery,,5,12,,20998
BMW,328 Gran Turismo i xDrive,2015,91130,2.0L I4 16V GDI DOHC Turbo,8-Speed Automatic,All-wheel Drive,Gasoline,22-33,Blue,Tan,0,0,1,Mainstream Motors North,,4.8,13,,16795
BMW,328 Gran Turismo i xDrive SULEV,2016,56332,2.0L I4 16V GDI DOHC Turbo,8-Speed Automatic,All-wheel Drive,Gasoline,22-34,Silver,Black,1,1,1,iDeal Auto Imports,,4.9,9,200,22500
BMW,328 Gran Turismo i xDrive,2014,130546,2.0L I4 16V GDI DOHC Turbo,8-Speed Automatic,All-wheel Drive,Gasoline,22-33,Blue,Beige,1,0,1,Automotive Connection,1.7,5,12,500,12999
BMW,328 Gran Turismo i xDrive,2014,75865,2.0L I4 16V GDI DOHC Turbo,8-Speed Automatic,All-wheel Drive,Gasoline,22-33,Black Sapphire Metallic,Black,1,0,1,Alpha Luxury Motors,4.4,5,12,1000,16985
